Iteration,Wolf_ID,X,Y,Fitness,Role
64,14,1.02476,1.04837,11.0795,omega
64,15,1.08551,0.728187,4.52545,omega
64,16,1.20561,1.05769,1.1386,omega
64,17,1.20795,0.953927,1.21494,omega
64,18,1.0203,0.749293,1.64104,omega
64,19,0.906623,1.09221,15.465,omega
64,20,1.00467,0.625701,0.488525,omega
64,21,0.939468,0.99742,3.16593,omega
64,22,0.967378,1.35323,0.321664,omega
64,23,0.916263,0.969921,0.176322,omega
64,24,0.787408,1.22519,15.1721,omega
64,25,1.0921,1.02429,0.0447907,omega
64,26,1.17936,1.0166,0.492833,omega
64,27,0.87318,1.04736,98.8533,omega
64,28,0.91677,0.748109,3.02155,omega
64,29,1.11195,0.888655,0.704406,omega
64,30,1.20288,0.986671,48.4585,omega
65,1,0.859011,0.797521,5.58855,omega
65,2,1.15612,1.09156,4.40756,omega
65,3,0.842932,0.610729,5.33658,omega
65,4,0.904256,1.04864,7.82072,omega
65,5,0.661777,0.913866,2.4613,omega
65,6,1.32824,0.95456,14.5868,omega
65,7,0.981253,0.919958,1.19808,omega
65,8,0.935179,0.803692,0.530637,omega
65,9,1.09382,0.811566,22.915,omega
65,10,0.99333,1.11706,68.3103,omega
65,11,0.915587,1.02066,5.87156,omega
65,12,0.898684,1.21457,2.80554,omega
65,13,1.06807,0.915818,1.63154,omega
65,14,0.877827,0.907837,0.000923788,omega
65,15,0.984943,0.704701,20.2698,omega
65,16,0.950379,1.10734,15.7077,omega
65,17,0.603747,0.917467,25.5681,omega
65,18,0.948538,0.996827,8.50995,omega
65,19,0.848534,0.908063,7.31204,omega
65,20,1.15548,0.961198,14.7194,omega
65,21,0.794398,0.888991,1.32203,omega
65,22,0.874146,0.657541,17.4241,omega
65,23,0.890084,1.00337,1.70697,omega
65,24,0.973057,1.14466,36.6697,omega
65,25,0.74022,1.14673,2.84407,omega
65,26,0.910893,1.09558,14.0414,omega
65,27,0.956021,0.997967,8.13393,omega
65,28,0.960443,1.13516,0.859934,omega
65,29,1.09524,1.03444,12.1079,omega
65,30,1.0102,0.997723,21.223,omega
66,1,1.02476,1.23866,0.375345,omega
66,2,0.908512,0.970511,6.0294,omega
66,3,0.981161,0.853082,1.02078,omega
66,4,0.947744,0.841869,5.34351,omega
66,5,0.900444,1.14932,22.7641,omega
66,6,1.0509,1.13287,65.6621,omega
66,7,0.946289,0.997676,0.184379,omega
66,8,1.03282,0.888353,0.506432,omega
66,9,0.939067,0.821816,14.8214,omega
66,10,1.05931,1.0733,1.69931,omega
66,11,0.807133,1.0192,3.33253,omega
66,12,0.992104,0.951547,16.5697,omega
66,13,1.04333,1.11826,5.0649,omega
66,14,1.07338,0.961843,1.89888,omega
66,15,1.16803,0.962855,7.04457,omega
66,16,1.01191,0.874941,4.16894,omega
66,17,1.02206,1.05626,30.7332,omega
66,18,1.10905,0.842956,0.945555,omega
66,19,1.02184,0.821468,3.55937,omega
66,20,0.92707,1.03102,14.0061,omega
66,21,1.29689,0.851009,6.69469,omega
66,22,1.13112,1.01344,1.15197,omega
66,23,0.97748,0.868491,4.46927,omega
66,24,1.2285,1.00683,3.91401,omega
66,25,1.0519,1.16771,35.9238,omega
66,26,1.08894,1.22046,7.07549,omega
66,27,0.970748,0.990018,0.707385,omega
66,28,1.22082,1.06263,4.52618,omega
66,29,1.06825,0.960377,2.73508,omega
66,30,1.26858,0.95427,0.05197,omega
67,1,0.882398,1.06085,3.55465,omega
67,2,0.956595,0.992131,2.11429,omega
67,3,1.06585,0.919119,1.20143,omega
67,4,1.00346,1.1226,0.320259,omega
67,5,1.0441,0.989218,11.4696,omega
67,6,1.00778,0.989205,0.0837352,omega
67,7,0.923902,0.829104,1.04763,omega
67,8,0.930581,1.00866,3.18268,omega
67,9,1.08771,0.700416,0.36408,omega
67,10,1.32022,1.1823,0.241992,omega
67,11,0.850373,0.946334,13.5602,omega
67,12,1.03215,1.05726,0.107149,omega
67,13,1.02892,0.888737,0.0901483,omega
67,14,0.99187,1.03028,3.62649,omega
67,15,1.14747,1.04223,16.144,omega
67,16,1.22508,0.93665,2.22077,omega
67,17,1.29677,1.23201,0.0140677,omega
67,18,0.90027,1.27306,14.9921,omega
67,19,0.953957,0.873119,4.95985,omega
67,20,0.815495,0.88389,2.94871,omega
67,21,0.744354,0.951916,69.1317,omega
67,22,1.12382,1.0471,7.09208,omega
67,23,0.815146,1.20486,0.756988,omega
67,24,1.21445,0.997262,25.2904,omega
67,25,0.90017,0.978305,0.377502,omega
67,26,1.02382,1.09129,0.128061,omega
67,27,0.995261,1.30398,0.228058,omega
67,28,0.790366,1.01008,18.3484,omega
67,29,1.04863,1.00542,3.27294,omega
67,30,0.91534,0.885601,42.9783,omega
68,1,0.992074,0.810266,7.97874,omega
68,2,1.06645,0.834816,0.595676,omega
68,3,1.0593,0.960911,4.70946,omega
68,4,0.938957,0.768769,1.33793,omega
68,5,1.11215,1.02136,1.02064,omega
68,6,0.977276,1.02668,0.0698039,omega
68,7,0.93017,1.0002,0.0657718,omega
68,8,1.05893,1.11708,2.0406,omega
68,9,1.03827,1.08445,23.308,omega
68,10,0.910014,1.04389,31.5401,omega
68,11,1.10751,1.10763,5.00422,omega
68,12,1.04989,0.888687,0.00754851,omega
68,13,1.11213,0.890197,2.88873,omega
68,14,1.06974,0.937206,0.216044,omega
68,15,0.95287,0.881766,7.5542,omega
68,16,1.15323,1.14606,31.88,omega
68,17,0.987239,0.944827,20.3021,omega
68,18,0.557039,0.810757,21.4076,omega
68,19,0.889979,0.848565,0.138387,omega
68,20,0.829421,1.07069,4.8239,omega
68,21,1.018,0.959135,15.8941,omega
68,22,0.853886,0.930686,4.67541,omega
68,23,0.87683,0.870744,29.2369,omega
68,24,0.899526,1.038,22.8576,omega
68,25,1.10352,0.996954,2.83233,omega
68,26,0.740398,0.994807,0.186219,omega
68,27,0.697911,0.908715,9.82434,omega
68,28,1.01961,1.15811,14.8977,omega
68,29,1.34993,0.847098,0.889938,omega
68,30,1.10408,1.0087,0.235216,omega
69,1,1.04801,0.831448,3.02572,omega
69,2,0.96169,1.03318,9.15568,omega
69,3,0.810135,1.07584,2.60199,omega
69,4,0.968746,0.848035,1.27773,omega
69,5,1.01088,1.0745,4.65768,omega
69,6,1.10284,0.885475,0.513283,omega
69,7,0.901586,0.968868,1.82682,omega
69,8,0.93981,1.01355,0.00528549,omega
69,9,0.878611,0.836826,0.00562083,omega
69,10,0.943709,1.08228,4.66342,omega
69,11,0.892655,0.921516,1.42629,omega
69,12,0.776741,1.09559,4.5645,omega
69,13,0.883158,0.875902,12.0276,omega
69,14,1.01199,1.03648,4.2958,omega
69,15,0.973355,0.884846,0.0708433,omega
69,16,0.951863,1.10267,3.4048,omega
69,17,0.939248,0.98821,0.0890418,omega
69,18,0.867282,1.13864,25.2427,omega
69,19,0.941621,0.900343,0.331359,omega
69,20,1.24858,1.24983,14.679,omega
69,21,0.985418,1.05324,0.596101,omega
69,22,1.02317,1.05449,4.08414,omega
69,23,0.901242,1.03152,1.05378,omega
69,24,1.10915,1.00188,5.24731,omega
69,25,0.847983,0.960556,4.88564,omega
69,26,0.833985,0.869622,20.0141,omega
69,27,0.92379,1.11906,17.8688,omega
69,28,0.840875,1.11943,1.40467,omega
69,29,1.0535,1.12577,95.2288,omega
69,30,1.22496,0.934691,4.4327,omega
70,1,0.762396,0.887286,7.12495,omega
70,2,1.09778,0.973889,1.17503,omega
70,3,0.994731,0.898488,17.6357,omega
70,4,0.878938,1.14701,0.818807,omega
70,5,1.02969,0.835887,0.276987,omega
70,6,1.08076,0.836344,10.9515,omega
70,7,0.897661,1.20155,2.44363,omega
70,8,0.858908,0.918486,1.70152,omega
70,9,1.13178,0.894207,0.435527,omega
70,10,0.907835,1.03277,3.67767,omega
70,11,0.977441,1.03915,1.5661,omega
70,12,0.985886,0.825133,24.2819,omega
70,13,0.731344,1.02596,0.93399,omega
70,14,1.17458,0.959241,0.0153884,omega
70,15,1.18075,1.19272,0.392261,omega
70,16,1.14412,1.01339,3.8685,omega
70,17,0.82573,1.1424,1.1278,omega
70,18,0.943769,0.815579,14.9526,omega
70,19,0.734403,1.08424,0.0221565,omega
70,20,0.959587,1.01458,9.61741,omega
70,21,0.838627,1.09075,0.67573,omega
70,22,1.10146,0.992259,0.00634057,omega
70,23,0.838191,0.976167,4.81805,omega
70,24,1.21112,0.922107,5.22585,omega
70,25,1.10782,1.12377,5.85439,omega
70,26,0.732635,0.897177,3.05835,omega
70,27,0.959975,1.0131,7.06419,omega
70,28,0.906924,0.949186,17.029,omega
70,29,1.00963,0.801582,0.0281868,omega
70,30,0.981181,0.860693,32.0678,omega
71,1,0.936308,0.960227,9.42238,omega
71,2,1.01164,0.911327,5.35683,omega
71,3,0.897257,0.837515,0.82815,omega
71,4,0.704472,0.952885,14.0382,omega
71,5,1.13357,0.792154,5.0351,omega
71,6,0.981168,1.10465,11.0086,omega
71,7,0.897841,1.0681,15.6725,omega
71,8,0.777492,1.29248,3.28744,omega
71,9,0.737512,0.772593,14.9722,omega
71,10,0.886988,0.927568,4.3602,omega
71,11,0.925986,1.05615,0.702125,omega
71,12,0.899865,1.12039,2.15636,omega
71,13,0.982754,0.963286,24.1894,omega
71,14,0.943001,1.1325,17.7043,omega
71,15,1.10233,0.951839,4.09147,omega
71,16,0.909142,0.961476,8.76027,omega
71,17,0.935093,0.886208,21.2426,omega
71,18,1.11558,0.941269,0.56748,omega
71,19,1.04212,0.83729,29.761,omega
71,20,0.904144,0.910438,0.881072,omega
71,21,1.0199,1.14965,15.0383,omega
71,22,0.815665,0.743966,4.89233,omega
71,23,1.11829,1.06186,7.51208,omega
71,24,1.14648,0.99349,29.7154,omega
71,25,1.00818,0.97753,1.08277,omega
71,26,1.01808,0.986543,13.0619,omega
71,27,0.877439,0.743695,0.83976,omega
71,28,1.21708,0.963865,1.6133,omega
71,29,1.02559,1.10132,4.74248,omega
71,30,0.806512,0.858074,1.04125,omega
72,1,0.966142,1.06823,0.702197,omega
72,2,0.909543,1.02704,1.25638,omega
72,3,1.06184,0.977753,0.115821,omega
72,4,1.05064,0.913022,20.9361,omega
72,5,1.10996,1.04338,24.3052,omega
72,6,1.10683,1.1315,2.01565,omega
72,7,1.04651,1.2704,6.87384,omega
72,8,0.978081,1.1493,47.3818,omega
72,9,0.86226,1.12911,5.29782,omega
72,10,0.885014,0.786071,1.9958,omega
72,11,0.757632,0.820598,3.95356,omega
72,12,1.20076,0.971667,9.65938,omega
72,13,1.01259,1.04404,0.000932002,omega
72,14,1.11162,0.917876,5.92001,omega
72,15,0.836702,0.935052,6.94232,omega
72,16,1.07345,1.00915,1.82905,omega
72,17,1.01129,1.01855,0.0181573,omega
72,18,1.08153,1.17177,9.20979,omega
72,19,0.7083,0.769448,6.18767,omega
72,20,1.02286,0.938309,0.873362,omega
72,21,1.09831,0.932952,1.19852,omega
72,22,1.12597,0.990328,0.652649,omega
72,23,0.901432,0.889931,3.57481,omega
72,24,1.00029,0.890115,10.3209,omega
72,25,0.82561,1.03387,0.151373,omega
72,26,1.02944,1.05382,0.249774,omega
72,27,1.04152,1.06702,0.083684,omega
72,28,0.929427,0.94621,26.8188,omega
72,29,0.983234,0.955698,0.245488,omega
72,30,0.878449,1.11246,4.3477,omega
73,1,0.973895,1.03798,1.8182,omega
73,2,0.901242,0.842675,3.99916,omega
73,3,1.19313,1.02018,2.24649,omega
73,4,1.06897,1.02472,3.64367,omega
73,5,0.98499,0.956789,3.57027,omega
73,6,0.966866,1.1505,0.886785,omega
73,7,1.06076,1.04144,3.07211,omega
73,8,0.90854,0.970113,3.71218,omega
73,9,1.13287,0.991843,14.8892,omega
73,10,1.06273,1.1032,0.0140183,omega
73,11,1.09902,0.905828,6.13948,omega
73,12,0.942219,0.865435,22.1463,omega
73,13,1.0446,1.30736,0.0350969,omega
73,14,0.972477,1.0246,10.1136,omega
73,15,1.11794,0.817336,5.54829,omega
73,16,1.0579,1.01804,2.05452,omega
73,17,1.14018,0.968368,0.00185599,omega
73,18,1.07551,0.956868,0.00707345,omega
73,19,0.907463,1.0334,7.2546,omega
73,20,0.819285,1.07329,1.16532,omega
73,21,1.04245,1.10624,7.48037,omega
73,22,0.876301,1.20292,7.71596,omega
73,23,0.968201,1.00021,0.608026,omega
73,24,1.07205,0.898731,1.22044,omega
73,25,0.945202,0.882679,12.4376,omega
73,26,1.00553,1.02272,0.00438593,omega
73,27,0.85288,1.04687,0.0332261,omega
73,28,1.02754,0.924309,0.683533,omega
73,29,0.843608,1.01298,0.012491,omega
73,30,1.03334,1.07511,11.6286,omega
74,1,1.12621,1.04518,0.801962,omega
74,2,1.12129,1.1146,0.102397,omega
74,3,1.19581,0.774249,16.3078,omega
74,4,1.0346,1.083,1.39641,omega
74,5,0.739438,0.957416,0.018227,omega
74,6,1.01643,1.18744,4.65255,omega
74,7,0.99328,0.799479,0.705207,omega
74,8,0.991528,0.883507,2.10123,omega
74,9,1.00922,1.11222,8.51806,omega
74,10,1.06653,1.11603,0.0725687,omega
74,11,0.826668,1.16255,9.13103,omega
74,12,1.0229,1.02658,0.0532534,omega
74,13,1.25192,1.1324,4.67487,omega
74,14,1.00253,0.977607,0.623145,omega
74,15,1.01625,0.756153,18.7153,omega
74,16,0.951058,1.0978,1.02602,omega
74,17,0.965482,1.05191,11.019,omega
74,18,0.9608,1.00558,3.99981,omega
74,19,1.11358,1.02997,4.41488,omega
74,20,0.837913,1.0186,16.1978,omega
74,21,0.938766,0.885448,0.0400214,omega
74,22,1.06067,0.875417,18.9389,omega
74,23,0.858871,0.959568,0.395328,omega
74,24,1.07777,0.834594,6.28318,omega
74,25,1.18653,1.2911,0.014511,omega
74,26,0.99144,0.671687,0.0135422,omega
74,27,1.02183,1.05595,10.2273,omega
74,28,1.05858,1.06557,1.73087,omega
74,29,0.967013,1.07922,9.10273,omega
74,30,1.10919,0.803364,0.00646951,omega
75,1,0.909163,1.18449,4.99573,omega
75,2,1.06354,1.19471,2.05085,omega
75,3,0.957271,1.06843,43.0356,omega
75,4,0.99003,0.950268,0.0170758,omega
75,5,1.00713,1.00207,16.931,omega
75,6,1.13679,0.90301,2.38161,omega
75,7,0.916225,0.876632,3.5017,omega
75,8,0.899033,0.952139,0.992493,omega
75,9,1.00187,1.11027,0.878063,omega
75,10,0.962153,0.914246,0.0504886,omega
75,11,1.11077,0.808327,22.9908,omega
75,12,1.17657,1.111,0.0395289,omega
75,13,1.04284,1.00662,18.9777,omega
75,14,0.865135,0.878768,0.0753556,omega
75,15,1.01556,1.06681,7.65175,omega
75,16,0.94324,0.931296,3.73836,omega
75,17,1.01709,0.843016,1.43529,omega
75,18,1.02415,0.883946,0.681184,omega
75,19,0.880777,0.821047,4.42719,omega
75,20,1.03024,1.02582,10.044,omega
75,21,0.793697,0.970675,0.00548525,omega
75,22,0.977307,0.976395,6.23439,omega
75,23,0.961733,1.02088,4.94428,omega
75,24,0.900236,1.00038,10.6987,omega
75,25,0.99266,0.90344,1.39773,omega
75,26,0.918425,0.844821,9.68871,omega
75,27,0.893048,1.04288,0.0144429,omega
75,28,1.08197,0.978826,0.306295,omega
75,29,1.1235,1.02334,2.07783,omega
75,30,1.03364,1.1734,18.2387,omega
76,1,1.08903,0.910153,12.8183,omega
76,2,1.02301,0.782536,0.408346,omega
76,3,0.964605,1.12998,2.31418,omega
76,4,1.01741,1.05531,0.0894483,omega
76,5,1.18157,1.05512,0.0150207,omega
76,6,0.895175,1.06721,15.1722,omega
76,7,1.12618,0.992889,0.145131,omega
76,8,0.943393,1.06171,2.08027,omega
76,9,1.02226,1.10356,1.1349,omega
76,10,1.1323,0.984648,0.014637,omega
76,11,0.965692,0.994295,18.116,omega
76,12,0.941488,0.983391,7.50108,omega
76,13,0.909677,1.05882,0.656179,omega
76,14,0.98714,1.08394,1.71627,omega
76,15,0.860546,1.08855,0.125987,omega
76,16,1.14348,0.994316,0.176236,omega
76,17,1.0553,1.02664,3.66569,omega
76,18,0.971759,1.03985,2.72078,omega
76,19,0.944154,0.934717,0.219239,omega
76,20,0.957595,1.18992,0.127411,omega
76,21,1.10826,0.820017,11.6516,omega
76,22,1.17184,0.956661,0.0457417,omega
76,23,1.05042,1.06333,0.922051,omega
76,24,0.770517,1.1108,3.6183,omega
76,25,1.03293,0.991038,0.671352,omega
76,26,1.13022,1.18454,0.00682792,omega
76,27,1.04241,1.09409,6.03092,omega
76,28,1.14732,1.01349,3.68705,omega
76,29,0.977603,0.946422,5.72268,omega
76,30,0.708506,0.987929,1.10356,omega
77,1,0.837083,1.07094,7.61611,omega
77,2,1.09972,0.975917,6.97041,omega
77,3,0.939591,0.958129,3.98215,omega
77,4,0.91855,0.959955,0.041095,omega
77,5,1.11262,0.743216,11.66,omega
77,6,0.836555,0.922865,7.07987,omega
77,7,0.874453,0.89453,7.59999,omega
77,8,0.933043,1.03473,2.95203,omega
77,9,0.938304,0.915733,0.343295,omega
77,10,1.03633,1.11587,8.86564,omega
77,11,1.00357,0.847533,0.382273,omega
77,12,1.02433,1.04869,0.944153,omega
77,13,1.05276,0.954737,5.35832,omega
77,14,1.0208,1.11218,1.19903,omega
77,15,1.02436,0.857272,12.1304,omega
77,16,1.0123,0.967284,9.83192,omega
77,17,1.17152,0.963481,0.760404,omega
77,18,0.784724,1.08577,0.913426,omega
77,19,1.07026,1.02893,0.190516,omega
77,20,1.19157,1.20004,7.45075,omega
77,21,0.810772,1.00009,16.6756,omega
77,22,1.12164,0.953584,17.3808,omega
77,23,0.977166,0.93857,0.162919,omega
77,24,0.907313,0.992944,26.792,omega
77,25,1.05425,1.04651,0.577268,omega
77,26,1.0548,1.09516,0.87909,omega
77,27,0.898527,0.83309,0.00739761,omega
77,28,0.977704,1.08505,9.19454,omega
77,29,0.880918,1.0583,0.00912322,omega
77,30,0.806316,1.15236,23.6996,omega
78,1,1.19516,0.946932,13.7336,omega
78,2,1.02944,0.936969,5.46035,omega
78,3,1.096,0.951776,0.57063,omega
78,4,1.09112,0.821784,1.35736,omega
78,5,1.0875,1.09489,24.4864,omega
78,6,0.86458,1.18159,5.00143,omega
78,7,1.18175,1.07364,1.70217,omega
78,8,0.919244,0.899653,2.6994,omega
78,9,1.04858,1.08057,0.128547,omega
78,10,1.00239,0.8932,0.176789,omega
78,11,1.0065,0.991885,2.5478,omega
78,12,1.03359,1.13507,0.000622528,omega
78,13,0.871589,0.919445,2.36098,omega
78,14,1.12949,0.996508,0.492562,omega
78,15,0.859002,1.03545,3.68829,omega
78,16,0.906974,1.16906,0.330312,omega
78,17,0.99028,1.0014,16.7566,omega
78,18,0.893641,0.931008,22.1343,omega
78,19,1.08687,1.03495,1.36265,omega
78,20,1.02169,1.01479,4.8681,omega
78,21,0.913804,0.971217,11.7827,omega
78,22,0.917206,1.13488,9.2858,omega
78,23,0.997844,0.967272,0.0270363,omega
78,24,1.05462,1.09902,2.88933,omega
78,25,0.915011,0.920676,0.424676,omega
78,26,0.873267,1.03059,0.0334531,omega
78,27,0.968963,1.18137,0.0765473,omega
78,28,0.994489,0.868872,1.66843,omega
78,29,1.10552,1.03535,7.98244,omega
78,30,1.04314,1.08784,25.2598,omega
79,1,1.0289,1.1547,23.2195,omega
79,2,0.851703,0.918266,1.50847,omega
79,3,0.962637,1.15206,6.2312,omega
79,4,0.940816,1.09543,13.606,omega
79,5,1.11292,1.03756,0.777973,omega
79,6,1.17424,1.08639,18.8618,omega
79,7,1.14818,1.10012,10.4596,omega
79,8,0.867109,1.04903,0.305113,omega
79,9,1.12403,1.05987,0.0382664,omega
79,10,0.969192,1.07292,1.24521,omega
79,11,0.976639,1.04653,0.0448418,omega
79,12,1.09366,0.968832,0.446846,omega
79,13,1.03795,1.01586,2.56938,omega
79,14,0.910632,1.10423,7.8147,omega
79,15,1.05102,0.966448,8.87416,omega
79,16,0.98974,1.13859,12.0124,omega
79,17,1.14502,1.0694,0.0431243,omega
79,18,0.90981,0.981341,1.76466,omega
79,19,0.899802,1.08506,2.14887,omega
79,20,1.0526,1.12952,0.0849149,omega
79,21,1.0224,0.864095,1.86191,omega
79,22,1.07648,1.01694,8.62748,omega
79,23,1.07722,0.918924,0.0807768,omega
79,24,1.00412,1.02412,0.0204462,omega
79,25,1.05199,1.02916,0.703285,omega
79,26,1.11088,0.961655,7.19842,omega
79,27,1.02382,0.916425,5.8805,omega
79,28,1.07118,1.12888,1.44328,omega
79,29,0.894753,0.875028,3.50147,omega
79,30,0.995144,1.05926,0.00186918,omega
80,1,1.00192,0.963007,0.923797,omega
80,2,1.03406,0.97091,3.74176,omega
80,3,1.00969,1.05121,5.08153,omega
80,4,1.00846,1.07745,4.4258,omega
80,5,1.04843,0.964483,4.05398,omega
80,6,0.978346,1.13436,8.58327,omega
80,7,1.04762,0.988805,4.78248,omega
80,8,1.05749,0.999602,8.8475,omega
80,9,0.965973,0.934023,4.1595,omega
80,10,1.05369,1.05378,1.78541,omega
80,11,1.01851,1.01816,0.859996,omega
80,12,0.99001,0.979373,5.17334,omega
80,13,0.980675,1.01648,0.379485,omega
80,14,0.995743,0.95281,7.56908,omega
80,15,1.04563,0.87676,1.91249,omega
80,16,1.11219,0.970556,2.5283,omega
80,17,1.14948,1.05657,5.86183,omega
80,18,0.997524,0.972219,2.36702,omega
80,19,0.996375,1.18614,7.59535,omega
80,20,1.11224,1.00345,0.0492009,omega
80,21,1.07945,1.07029,3.28396,omega
80,22,1.02279,1.1555,2.01832,omega
80,23,0.987877,1.02123,5.83673,omega
80,24,0.928808,1.02013,0.025173,omega
80,25,1.09146,1.06914,0.603558,omega
80,26,0.901803,1.05493,7.4321,omega
80,27,0.916383,0.979368,1.73723,omega
80,28,0.911789,1.01324,0.0394229,omega
80,29,0.960241,1.02106,0.565291,omega
80,30,1.04282,1.00398,0.475389,omega
81,1,0.930634,0.96208,0.166803,omega
81,2,1.07517,0.991612,0.968775,omega
81,3,0.974698,0.91926,0.100777,omega
81,4,1.00641,0.895868,0.365597,omega
81,5,1.00204,0.987175,1.81748,omega
81,6,1.04902,0.92361,3.14031,omega
81,7,0.968181,0.986235,1.18378,omega
81,8,0.986308,0.944318,1.41178,omega
81,9,0.931629,1.10013,0.00124225,omega
81,10,0.966051,0.960836,0.321906,omega
81,11,0.855149,1.07605,0.0372141,omega
81,12,1.09107,1.03211,0.000155564,omega
81,13,1.01715,0.958385,0.300168,omega
81,14,1.03289,0.973654,0.149747,omega
81,15,1.01892,0.967179,4.69288,omega
81,16,1.05747,1.03571,7.11036,omega
81,17,1.03126,1.03072,7.03132,omega
81,18,0.930764,1.10633,0.052151,omega
81,19,1.034,1.07219,3.73953,omega
81,20,1.07824,0.963254,5.4707,omega
81,21,1.05618,1.01386,0.907604,omega
81,22,0.944978,1.1527,1.19731,omega
81,23,1.05976,1.01684,0.205611,omega
81,24,0.909985,0.920088,2.48392,omega
81,25,1.05849,1.08157,1.50045,omega
81,26,0.909151,1.1484,5.85045,omega
81,27,0.966539,0.920211,1.9561,omega
81,28,0.968291,0.974916,3.31586,omega
81,29,1.00152,1.0369,0.981637,omega
81,30,1.04481,1.02056,0.699005,omega
82,1,1.103,0.97923,0.926428,omega
82,2,0.894001,1.0378,2.70761,omega
82,3,0.84713,1.00562,0.095359,omega
82,4,1.02342,1.05278,1.36865,omega
82,5,1.02011,0.888053,0.0285681,omega
82,6,1.14035,1.01238,3.12959,omega
82,7,1.1113,0.965149,0.239742,omega
82,8,0.970485,0.894501,0.0813302,omega
82,9,1.10068,1.07543,5.39601,omega
82,10,1.13753,0.983193,0.0772317,omega
82,11,0.950508,0.991875,11.9074,omega
82,12,0.969023,1.10014,2.51508,omega
82,13,1.12478,1.013,0.581221,omega
82,14,1.00373,0.933802,0.870039,omega
82,15,1.00637,1.07319,0.504846,omega
82,16,0.921015,0.971773,0.684614,omega
82,17,0.996832,1.0225,0.108449,omega
82,18,0.843217,1.10212,5.76535,omega
82,19,1.01011,1.01839,0.00207759,omega
82,20,1.04072,1.02267,3.97975,omega
82,21,1.08564,0.963551,1.03652,omega
82,22,0.977842,0.973128,6.74831,omega
82,23,0.994277,1.04711,1.13269,omega
82,24,0.993611,1.08426,0.854786,omega
82,25,1.02631,1.0332,0.154285,omega
82,26,1.00678,0.951305,10.3666,omega
82,27,0.938909,0.99294,0.020681,omega
82,28,1.05483,1.13892,0.140343,omega
82,29,0.978967,0.993753,0.11458,omega
82,30,1.04529,0.927536,0.506888,omega
83,1,1.08062,1.02674,5.64515,omega
83,2,1.02116,0.963571,5.70259,omega
83,3,1.05831,0.970736,8.31703,omega
83,4,0.951138,1.02419,0.00345867,omega
83,5,0.954396,0.907035,2.32838,omega
83,6,0.989223,1.0251,8.31515,omega
83,7,0.980099,1.05283,7.29333,omega
83,8,1.00007,0.96302,0.224981,omega
83,9,0.926904,0.958965,1.86171,omega
83,10,1.08589,1.0147,9.67735,omega
83,11,0.994697,0.99966,0.784065,omega
83,12,1.02801,0.888579,2.59734,omega
83,13,0.98955,0.962568,6.37281,omega
83,14,1.06272,1.0543,0.542756,omega
83,15,0.921573,0.937186,0.365051,omega
83,16,1.00257,1.04181,1.53154,omega
83,17,1.0083,0.952872,0.0830949,omega
83,18,0.884741,0.908854,15.3209,omega
83,19,0.960422,0.962303,0.00047736,omega
83,20,0.884331,0.96107,0.366877,omega
83,21,0.881136,1.12891,4.63241,omega
83,22,1.059,0.985663,0.0292345,omega
83,23,0.924649,0.981367,0.342545,omega
83,24,0.964706,0.866422,0.940852,omega
83,25,0.878553,1.0233,0.0411437,omega
83,26,0.994013,0.945528,0.388311,omega
83,27,1.02119,0.893319,1.2445,omega
83,28,0.950815,0.9873,0.0719607,omega
83,29,0.891257,1.0105,0.1256,omega
83,30,1.09666,0.967124,2.72755,omega
84,1,0.897684,0.982934,1.99453,omega
84,2,1.00024,1.08948,0.62777,omega
84,3,1.01731,0.982559,2.23211,omega
84,4,1.00879,1.0165,1.43104,omega
84,5,1.05256,0.981382,0.00355162,omega
84,6,0.992316,0.872117,0.216699,omega
84,7,0.927638,1.03011,0.851197,omega
84,8,0.996446,0.963788,0.137715,omega
84,9,0.950578,1.03257,1.00162,omega
84,10,0.926975,0.963321,2.71211,omega
84,11,0.975883,0.994643,0.0105082,omega
84,12,1.05097,1.00948,2.83052,omega
84,13,1.11723,1.01587,0.0278044,omega
84,14,0.972842,0.853116,0.567552,omega
84,15,1.01767,1.00703,0.778613,omega
84,16,1.05262,1.01088,0.134446,omega
84,17,0.994741,1.0227,0.407196,omega
84,18,1.10482,0.971712,1.60309,omega
84,19,0.95099,0.933998,0.160709,omega
84,20,1.08237,1.019,3.21853,omega
84,21,0.864346,0.952607,12.4405,omega
84,22,1.01369,1.0005,1.84789,omega
84,23,0.994482,0.989995,1.60314,omega
84,24,1.04802,0.921738,0.413857,omega
84,25,0.999703,0.913378,6.33735,omega
84,26,0.900962,0.970036,0.180954,omega
84,27,0.868779,0.928868,2.23606,omega
84,28,1.02354,0.945993,0.695483,omega
84,29,1.01736,0.894313,4.68438,omega
84,30,1.01597,0.998836,5.55766,omega
85,1,0.975241,0.988783,3.1468,omega
85,2,1.08913,0.987242,0.792131,omega
85,3,1.04244,0.949618,0.274404,omega
85,4,0.971899,1.02472,0.000211396,omega
85,5,0.924283,0.964432,1.60285,omega
85,6,0.923876,1.01555,1.26736,omega
85,7,0.975639,1.05475,2.88175,omega
85,8,1.06702,0.949989,0.0847936,omega
85,9,1.03928,1.01724,1.66582,omega
85,10,1.03312,1.04421,1.08773,omega
85,11,0.984888,0.9533,0.179476,omega
85,12,1.02365,1.02754,0.906114,omega
85,13,1.0727,1.012,5.41095,omega
85,14,1.00313,0.981941,0.871352,omega
85,15,1.01275,1.09214,0.0821955,omega
85,16,1.0818,0.957088,0.946314,omega
